Normalized to 1000 kWh		Metal 1 (smoother)	Metal 2 (more fluctuation)	Warehouse
	08:15	129.9707491	204.929953	277.8105262
	08:30	128.7810855	219.5118089	258.3560076
	08:45	137.4061467	231.8985467	268.4723573
	09:00	141.8673852	236.2887828	279.3668877
	09:15	135.6216513	232.3689291	259.1341883
	09:30	135.3242354	234.0936647	250.5742001
	09:45	148.707951	157.1077375	258.3560076
	10:00	140.9751375	150.3655891	251.3523809
	10:15	140.9751375	218.2574557	248.2396579
	10:30	140.6777216	240.3654307	262.2469113
	10:45	142.1648011	247.2643733	258.3560076
	11:00	138.5958103	246.3236084	256.7996461
	11:15	134.4319877	232.0553408	294.1523219
	11:30	143.9492965	238.4839009	308.1595753
	11:45	144.8415442	238.7974892	261.4687306
	12:00	151.9795259	227.5083105	255.2432846
	12:15	156.1433485	215.7487493	263.025092
	12:30	152.5743577	220.6093679	287.9268759
	12:45	138.5958103	213.5536312	285.5923337
	13:00	138.0009785	220.1389855	262.2469113
	13:15	143.9492965	213.0832488	258.3560076
	13:30	148.1131192	218.7278381	266.137815
	13:45	150.1950305	209.6337775	257.5778268
	14:00	152.8717736	195.6790982	245.1269349
	14:15	135.3242354	161.4979737	251.3523809
	14:30	159.1175075	164.7906508	252.9087424
	14:45	157.3330121	158.5188848	240.4578504
	15:00	144.5441283	154.9126194	257.5778268
	15:15	153.1691895	156.0101784	256.0214653
	15:30	148.707951	152.5607072	247.4614771
	15:45	148.1131192	149.1112359	243.5705734
	16:00	141.5699693	150.8359715	242.7923927
	16:15	125.5095106	153.9718545	252.1305616
	16:30	132.9449082	148.7976476	247.4614771
	16:45	147.5182874	144.8777939	242.7923927
	17:00	148.707951	139.7035869	241.2360312
	17:15	145.436376	144.0938231	236.5669467
	17:30	136.2164831	128.8847906	241.2360312
	17:45	143.0570488	110.0694927	242.7923927
	18:00	131.7552446	108.8151395	116.7271119
	18:15	128.4836696	133.9022034	103.4980392
	18:30	127.8888378	138.6060279	101.1634969
	18:45	137.1087308	138.762822	94.93805098
	19:00	145.7337919	142.8394699	91.82532799
	19:15	134.7294036	147.2297061	92.60350874
	19:30	128.7810855	136.7244981	89.49078576
	19:45	140.6777216	138.762822	85.59988203
	20:00	145.436376	140.0171752	85.59988203
	20:15	129.0785014	144.2506173	83.26533979
	20:30	136.513899	141.1147343	77.81807457
	20:45	134.1345718	146.7593236	74.70535159
	21:00	127.294006	143.937029	73.1489901
	21:15	127.294006	140.3307635	73.92717084
	21:30	141.2725534	141.2715284	69.25808637
	21:45	128.4836696	131.393497	64.58900189
	22:00	126.1043424	118.2227885	63.81082115
	22:15	124.9146788	115.4004938	62.25445966
	22:30	132.0526605	119.9475241	57.58537518
	22:45	132.0526605	118.5363768	56.02901369
	23:00	136.8113149	116.3412587	55.25083295
	23:15	122.8327675	117.752406	52.91629071
	23:30	118.6689449	119.9475241	53.69447145
	23:45	124.0224311	119.0067592	49.02538698
	00:00	115.6947859	114.3029348	49.02538698
15.10.2010	00:15	120.1560244	117.4388177	49.02538698
	00:30	114.5051222	115.7140821	47.46902549
	00:45	117.7766972	116.0276704	50.58174847
	01:00	126.6991742	110.8534635	48.24720623
	01:15	121.0482721	108.1879629	45.912664
	01:30	123.7250152	110.2262869	45.13448325
	01:45	129.9707491	108.3447571	45.13448325
	02:00	123.4275993	96.27160761	47.46902549
	02:15	124.0224311	88.11831185	45.13448325
	02:30	123.7250152	84.35525227	47.46902549
	02:45	126.4017583	96.8987842	48.24720623
	03:00	123.4275993	103.7977268	45.912664
	03:15	126.9965901	106.9336098	48.24720623
	03:30	127.294006	104.4249034	47.46902549
	03:45	121.0482721	111.7942284	46.69084474
	04:00	118.371529	105.3656683	45.912664
	04:15	119.2637767	97.99634325	50.58174847
	04:30	126.9965901	99.72107889	52.91629071
	04:45	122.5353516	100.8186379	53.69447145
	05:00	126.4017583	122.1426422	55.25083295
	05:15	121.0482721	132.0206736	54.4726522
	05:30	129.0785014	136.4109098	107.3889429
	05:45	127.8888378	158.2052965	193.7670057
	06:00	131.4578287	159.773238	192.2106442
	06:15	130.268165	179.5293008	196.1015479
	06:30	142.462217	208.6930126	200.7706324
	06:45	147.5182874	223.9020451	216.3342473
	07:00	129.0785014	216.8463083	236.5669467
	07:15	138.5958103	198.5013929	283.2577914
	07:30	117.7766972	222.804486	294.1523219
	07:45	124.0224311	226.5675456	300.3777678
	08:00	125.2120947	226.2539573	271.5850803
	08:15	128.4836696	228.1354871	246.6832964
	08:30	130.8629969	201.0100993	269.250538
	08:45	125.2120947	199.9125402	273.9196225
	09:00	136.8113149	222.804486	277.8105262
	09:15	140.0828898	211.201719	284.0359722
	09:30	125.5095106	209.9473658	270.0287188
	09:45	130.8629969	142.3690875	261.4687306
	10:00	126.6991742	136.5677039	266.137815
	10:15	140.0828898	186.8986258	265.3596343
	10:30	140.3803057	195.0519216	272.363261
	10:45	148.4105351	197.4038338	255.2432846
	11:00	147.5182874	192.5432152	261.4687306
	11:15	133.53974	181.8812131	270.0287188
	11:30	126.6991742	166.6721806	263.025092
	11:45	129.9707491	145.9753529	253.6869231
	12:00	124.319847	145.034588	246.6832964
	12:15	129.9707491	140.9579401	276.2541647
	12:30	127.294006	142.2122933	292.5959604
	12:45	120.4534403	137.8220571	285.5923337
	13:00	128.7810855	141.1147343	291.0395989
	13:15	137.1087308	141.4283226	274.6978032
	13:30	136.8113149	138.2924396	254.4651038
	13:45	137.4061467	138.1356454	265.3596343
	14:00	129.6733332	137.8220571	262.2469113
	14:15	133.2423241	108.3447571	250.5742001
	14:30	131.1604128	109.1287278	245.1269349
	14:45	142.7596329	129.6687614	243.5705734
	15:00	137.7035626	138.6060279	244.3487542
	15:15	124.0224311	142.8394699	249.0178386
	15:30	140.0828898	142.2122933	246.6832964
	15:45	138.0009785	142.5258816	252.1305616
	16:00	139.7854739	146.9161178	252.9087424
	16:15	146.3286238	137.3516747	178.2033908
	16:30	133.8371559	139.0764103	109.7234851
	16:45	124.319847	122.1426422	104.2762199
	17:00	135.6216513	107.4039922	97.27259321
	17:15	143.3544647	107.7175805	92.60350874
	17:30	132.6474923	112.421405	88.71260501
	17:45	138.0009785	116.8116412	85.59988203
	18:00	135.9190672	115.557288	82.48715904
	18:15	123.4275993	115.2436997	87.93442426
	18:30	122.2379357	116.1844646	85.59988203
	18:45	130.5655809	113.518964	80.15261681
	19:00	130.8629969	110.0694927	79.37443606
	19:15	140.0828898	114.1461406	75.48353233
	19:30	132.6474923	111.1670518	69.25808637
	19:45	140.0828898	85.76639961	67.70172488
	20:00	138.0009785	80.74898684	68.47990562
	20:15	122.5353516	94.86046026	64.58900189
	20:30	130.268165	104.1113151	67.70172488
	20:45	129.3759173	106.6200215	62.25445966
	21:00	117.1818654	101.916197	59.91991742
	21:15	124.319847	103.3273443	60.69809817
	21:30	128.4836696	100.9754321	57.58537518
	21:45	121.9405198	94.39007782	52.91629071
	22:00	123.4275993	93.60610707	52.13810996
	22:15	119.8586085	79.96501609	50.58174847
	22:30	121.6431039	46.56786231	50.58174847
	22:45	117.4792813	16.46338567	49.02538698
	23:00	121.345688	16.77697396	50.58174847
	23:15	125.8069265	16.46338567	47.46902549
	23:30	134.7294036	17.24735641	47.46902549
	23:45	123.7250152	17.40415056	48.24720623
	00:00	130.8629969	16.30659152	47.46902549
16.10.2010	00:15	120.7508562	16.14979737	48.24720623
	00:30	125.8069265	15.83620907	49.80356773
	00:45	119.8586085	15.67941492	47.46902549
	01:00	127.5914219	15.36582662	45.13448325
	01:15	124.0224311	14.42506173	45.13448325
	01:30	124.6172629	13.48429683	49.02538698
	01:45	132.3500764	13.64109098	49.80356773
	02:00	129.9707491	14.26826758	44.35630251
	02:15	125.2120947	15.52262077	45.13448325
	02:30	119.5611926	16.30659152	44.35630251
	02:45	124.0224311	15.05223832	45.13448325
	03:00	128.4836696	15.67941492	46.69084474
	03:15	134.1345718	15.05223832	45.912664
	03:30	128.1862537	16.14979737	47.46902549
	03:45	129.6733332	20.22644525	47.46902549
	04:00	131.4578287	15.67941492	46.69084474
	04:15	129.3759173	13.95467928	52.13810996
	04:30	123.7250152	13.79788513	50.58174847
	04:45	121.345688	16.30659152	52.13810996
	05:00	128.1862537	18.8152979	52.13810996
	05:15	125.2120947	15.83620907	52.91629071
	05:30	132.3500764	16.46338567	52.91629071
	05:45	122.5353516	15.67941492	53.69447145
	06:00	119.2637767	15.05223832	54.4726522
	06:15	117.7766972	15.20903247	57.58537518
	06:30	118.371529	15.36582662	54.4726522
	06:45	119.5611926	15.20903247	52.91629071
	07:00	116.2896177	15.67941492	54.4726522
	07:15	120.4534403	15.36582662	54.4726522
	07:30	115.9922018	13.95467928	55.25083295
	07:45	119.2637767	16.30659152	56.80719444
	08:00	112.7206268	15.67941492	52.91629071
	08:15	119.5611926	13.79788513	47.46902549
	08:30	115.099954	12.38673779	49.02538698
	08:45	116.8844495	13.32750268	47.46902549
	09:00	118.0741131	12.22994364	42.02176027
	09:15	118.371529	13.01391438	36.57449505
	09:30	118.6689449	12.85712023	36.57449505
	09:45	117.1818654	12.70032608	38.13085654
	10:00	119.2637767	13.01391438	37.35267579
	10:15	116.5870336	13.17070853	41.24357952
	10:30	119.8586085	13.48429683	42.79994101
	10:45	115.6947859	12.07314949	39.68721803
	11:00	119.5611926	11.28917874	40.46539878
	11:15	118.371529	10.505208	40.46539878
	11:30	121.345688	10.505208	42.02176027
	11:45	121.345688	10.505208	41.24357952
	12:00	119.5611926	10.505208	40.46539878
	12:15	120.1560244	13.48429683	42.79994101
	12:30	119.8586085	12.70032608	42.02176027
	12:45	118.371529	12.85712023	39.68721803
	13:00	114.5051222	11.75956119	40.46539878
	13:15	114.8025381	11.60276704	41.24357952
	13:30	116.8844495	15.83620907	40.46539878
	13:45	114.5051222	16.46338567	40.46539878
	14:00	116.2896177	19.1288862	39.68721803
	14:15	114.8025381	14.11147343	40.46539878
	14:30	115.099954	11.91635534	39.68721803
	14:45	113.3154586	12.54353194	39.68721803
	15:00	115.099954	12.07314949	40.46539878
	15:15	113.6128745	13.32750268	42.02176027
	15:30	116.2896177	13.64109098	39.68721803
	15:45	113.3154586	13.95467928	40.46539878
	16:00	115.6947859	18.50170961	41.24357952
	16:15	111.2335473	15.05223832	38.13085654
	16:30	113.6128745	16.93376811	38.90903729
	16:45	109.4490519	16.93376811	40.46539878
	17:00	110.0438837	17.40415056	37.35267579
	17:15	104.6903975	13.79788513	37.35267579
	17:30	106.177477	12.38673779	45.13448325
	17:45	105.5826452	13.01391438	45.912664
	18:00	104.9878134	12.38673779	46.69084474
	18:15	110.9361314	12.85712023	45.13448325
	18:30	115.6947859	13.01391438	44.35630251
	18:45	114.8025381	14.58185588	44.35630251
	19:00	111.8283791	14.42506173	49.02538698
	19:15	115.099954	15.99300322	52.91629071
	19:30	114.2077063	18.50170961	51.35992922
	19:45	119.5611926	19.1288862	49.80356773
	20:00	114.8025381	18.65850375	48.24720623
	20:15	114.2077063	17.09056226	51.35992922
	20:30	119.5611926	15.36582662	49.80356773
	20:45	118.0741131	15.52262077	52.13810996
	21:00	121.9405198	15.67941492	52.13810996
	21:15	117.1818654	15.67941492	56.80719444
	21:30	119.5611926	14.89544417	52.91629071
	21:45	117.1818654	15.36582662	47.46902549
	22:00	115.099954	15.36582662	47.46902549
	22:15	116.5870336	14.42506173	47.46902549
	22:30	122.8327675	16.62017981	48.24720623
	22:45	122.2379357	17.24735641	45.912664
	23:00	118.371529	17.56094471	47.46902549
	23:15	125.5095106	19.59926865	46.69084474
	23:30	121.0482721	16.62017981	49.02538698
	23:45	115.9922018	15.05223832	48.24720623
	00:00	113.6128745	16.30659152	48.24720623
17.10.2010	00:15	122.5353516	20.69682769	47.46902549
	00:30	119.8586085	16.62017981	47.46902549
	00:45	115.9922018	16.77697396	48.24720623
	01:00	123.7250152	16.62017981	46.69084474
	01:15	124.9146788	15.83620907	47.46902549
	01:30	117.1818654	20.22644525	46.69084474
	01:45	126.4017583	19.7560628	45.912664
	02:00	121.0482721	19.59926865	45.13448325
	02:15	117.1818654	18.50170961	46.69084474
	02:30	115.9922018	15.99300322	45.912664
	02:45	115.9922018	15.20903247	45.13448325
	03:00	119.8586085	16.30659152	45.13448325
	03:15	119.2637767	15.67941492	45.912664
	03:30	117.7766972	15.36582662	45.13448325
	03:45	115.099954	16.14979737	48.24720623
	04:00	116.8844495	22.10797504	49.02538698
	04:15	118.371529	19.91285695	50.58174847
	04:30	115.099954	19.7560628	50.58174847
	04:45	120.1560244	18.65850375	51.35992922
	05:00	117.1818654	19.1288862	53.69447145
	05:15	120.4534403	15.83620907	52.13810996
	05:30	114.8025381	15.67941492	52.13810996
	05:45	102.0136544	15.67941492	54.4726522
	06:00	100.229159	15.20903247	54.4726522
	06:15	100.5265749	15.20903247	52.91629071
	06:30	101.4188226	15.36582662	53.69447145
	06:45	102.3110703	16.14979737	53.69447145
	07:00	99.33691125	18.97209205	52.91629071
	07:15	104.0955657	19.28568035	52.91629071
	07:30	102.3110703	19.4424745	52.13810996
	07:45	104.3929816	18.8152979	55.25083295
	08:00	96.66016813	15.52262077	53.69447145
	08:15	98.44466354	14.73865002	45.13448325
	08:30	98.44466354	13.64109098	45.912664
	08:45	102.0136544	12.38673779	44.35630251
	09:00	103.7981498	12.85712023	45.13448325
	09:15	102.6084862	13.17070853	37.35267579
	09:30	104.6903975	15.20903247	36.57449505
	09:45	100.5265749	16.14979737	35.01813356
	10:00	100.8239908	15.20903247	36.57449505
	10:15	98.44466354	15.20903247	36.57449505
	10:30	99.03949534	17.24735641	35.01813356
	10:45	101.4188226	13.79788513	35.01813356
	11:00	103.203318	11.44597289	36.57449505
	11:15	103.203318	12.07314949	35.01813356
	11:30	103.5007339	12.07314949	35.01813356
	11:45	99.33691125	11.75956119	35.01813356
	12:00	95.17308862	12.38673779	36.57449505
	12:15	92.1989296	11.91635534	35.7963143
	12:30	94.57825682	12.07314949	36.57449505
	12:45	96.06533633	13.64109098	38.90903729
	13:00	96.36275223	13.79788513	36.57449505
	13:15	100.8239908	14.58185588	38.13085654
	13:30	96.06533633	12.22994364	35.01813356
	13:45	96.06533633	10.81879629	35.01813356
	14:00	94.28084091	12.70032608	35.01813356
	14:15	95.17308862	11.91635534	35.01813356
	14:30	100.8239908	12.22994364	35.7963143
	14:45	101.7162385	12.22994364	38.13085654
	15:00	105.5826452	11.75956119	35.01813356
	15:15	105.8800611	12.38673779	35.01813356
	15:30	101.7162385	11.75956119	35.01813356
	15:45	101.4188226	15.99300322	35.7963143
	16:00	102.3110703	17.71773886	36.57449505
	16:15	99.33691125	15.83620907	35.7963143
	16:30	101.7162385	15.83620907	34.23995281
	16:45	103.203318	14.42506173	36.57449505
	17:00	102.0136544	10.505208	35.7963143
	17:15	109.4490519	11.28917874	35.01813356
	17:30	102.9059021	10.03482555	35.01813356
	17:45	100.5265749	10.81879629	37.35267579
	18:00	104.3929816	11.75956119	35.01813356
	18:15	102.0136544	12.85712023	36.57449505
	18:30	105.8800611	13.01391438	42.79994101
	18:45	104.6903975	12.70032608	45.13448325
	19:00	104.6903975	15.05223832	47.46902549
	19:15	107.0697247	18.18812131	48.24720623
	19:30	102.6084862	19.28568035	49.02538698
	19:45	103.5007339	18.65850375	49.02538698
	20:00	103.7981498	19.1288862	50.58174847
	20:15	101.7162385	15.99300322	49.80356773
	20:30	106.4748929	15.52262077	49.02538698
	20:45	104.3929816	14.42506173	49.02538698
	21:00	105.8800611	17.56094471	49.02538698
	21:15	105.5826452	16.93376811	53.69447145
	21:30	101.1214067	14.11147343	58.36355593
	21:45	102.6084862	16.46338567	49.02538698
	22:00	105.2852293	15.52262077	47.46902549
	22:15	103.203318	15.67941492	47.46902549
	22:30	102.6084862	19.1288862	46.69084474
	22:45	106.7723088	19.28568035	46.69084474
	23:00	106.7723088	19.1288862	45.912664
	23:15	114.5051222	18.50170961	46.69084474
	23:30	109.151636	15.36582662	48.24720623
	23:45	104.9878134	15.05223832	46.69084474
	00:00	100.229159	15.05223832	47.46902549
18.10.2010	00:15	101.4188226	14.11147343	49.02538698
	00:30	105.8800611	13.32750268	47.46902549
	00:45	103.5007339	13.64109098	46.69084474
	01:00	104.9878134	15.67941492	46.69084474
	01:15	102.0136544	16.93376811	44.35630251
	01:30	102.6084862	17.56094471	45.912664
	01:45	101.7162385	18.97209205	45.912664
	02:00	100.8239908	18.50170961	46.69084474
	02:15	103.5007339	19.28568035	45.13448325
	02:30	101.7162385	15.52262077	45.912664
	02:45	105.2852293	15.52262077	45.13448325
	03:00	103.5007339	15.52262077	45.13448325
	03:15	102.6084862	15.83620907	45.13448325
	03:30	114.2077063	16.46338567	46.69084474
	03:45	112.7206268	20.0696511	45.912664
	04:00	108.2593883	16.77697396	45.13448325
	04:15	112.7206268	13.48429683	50.58174847
	04:30	110.9361314	16.14979737	55.25083295
	04:45	120.4534403	17.71773886	52.91629071
	05:00	113.9102904	48.1358038	50.58174847
	05:15	113.6128745	57.38665861	53.69447145
	05:30	114.5051222	58.79780595	108.1671237
	05:45	118.371529	88.90228259	194.5451864
	06:00	123.7250152	105.05208	192.9888249
	06:15	126.9965901	149.7384125	194.5451864
	06:30	135.0268195	169.3376811	199.9924516
	06:45	135.6216513	180.4700657	214.7778858
	07:00	147.2208715	193.7975684	228.7851392
	07:15	154.0614372	196.6198631	291.8177796
	07:30	157.3330121	191.9160386	308.937756
	07:45	144.5441283	215.9055434	298.0432256
	08:00	143.6518806	211.201719	291.0395989
	08:15	157.9278439	201.6372759	279.3668877
	08:30	159.7123393	223.5884568	259.1341883
	08:45	147.5182874	233.1528999	275.475984
	09:00	141.8673852	237.2295477	265.3596343
	09:15	137.1087308	240.2086366	267.6941765
	09:30	135.6216513	214.0240137	275.475984
	09:45	136.2164831	165.7314157	252.1305616
	10:00	148.4105351	150.0520008	248.2396579
	10:15	141.5699693	199.4421578	273.9196225
	10:30	155.5485167	241.4629898	266.9159958
	10:45	156.1433485	222.1773094	273.9196225
	11:00	156.1433485	229.2330461	251.3523809
	11:15	143.6518806	236.7591653	257.5778268
	11:30	151.3846941	231.5849584	263.8032728
	11:45	159.1175075	240.2086366	246.6832964
	12:00	154.3588531	224.3724275	247.4614771
	12:15	162.0916666	219.8253972	252.1305616
	12:30	148.1131192	226.7243397	242.0142119
	12:45	140.0828898	220.9229562	234.2324045
	13:00	152.5743577	225.4699865	215.5560666
	13:15	145.1389601	226.2539573	220.225151
	13:30	157.630428	211.3585131	225.6724163
	13:45	160.3071711	214.4943961	216.3342473
	14:00	151.68211	180.4700657	213.2215243
	14:15	140.0828898	184.8603019	209.3306206
	14:30	142.7596329	192.3864211	215.5560666
	14:45	148.707951	163.2227093	214.7778858
	15:00	136.8113149	172.31677	232.676043
	15:15	136.513899	150.8359715	272.363261
	15:30	145.7337919	148.7976476	256.7996461
	15:45	147.5182874	150.3655891	253.6869231
	16:00	141.2725534	154.442237	256.0214653
	16:15	131.1604128	146.4457353	260.6905498
	16:30	133.53974	142.8394699	256.7996461
	16:45	149.0053669	139.5467928	254.4651038
	17:00	146.0312079	139.5467928	249.0178386
	17:15	131.1604128	145.1913822	213.9997051
	17:30	130.8629969	135.3133508	95.71623172
	17:45	131.1604128	102.8569619	94.93805098
	18:00	130.5655809	102.3865794	87.93442426
	18:15	132.6474923	135.9405274	79.37443606
	18:30	127.8888378	137.0380864	75.48353233
	18:45	128.7810855	140.1739694	77.81807457
	19:00	142.462217	149.8952066	73.92717084
	19:15	147.8157033	143.937029	71.59262861
	19:30	140.0828898	145.9753529	68.47990562
	19:45	129.9707491	140.6443518	67.70172488
	20:00	138.0009785	144.2506173	63.81082115
	20:15	149.6001987	146.6025295	60.69809817
	20:30	143.9492965	135.1565566	59.14173667
	20:45	132.9449082	145.1913822	60.69809817
	21:00	130.268165	141.7419109	57.58537518
	21:15	130.5655809	134.2157917	58.36355593
	21:30	130.268165	130.295938	56.80719444
	21:45	131.4578287	134.8429683	50.58174847
	22:00	124.9146788	110.8534635	49.02538698
	22:15	125.8069265	100.8186379	48.24720623
	22:30	136.2164831	102.2297853	49.02538698
	22:45	128.7810855	106.149639	49.80356773
	23:00	131.7552446	100.6618438	47.46902549
	23:15	123.1301834	100.9754321	47.46902549
	23:30	126.6991742	102.7001677	49.02538698
	23:45	133.53974	100.9754321	48.24720623
	00:00	130.5655809	102.3865794	47.46902549
19.10.2010	00:15	124.319847	97.5259608	47.46902549
	00:30	125.8069265	95.33084271	48.24720623
	00:45	130.5655809	95.01725441	47.46902549
	01:00	130.268165	92.97893047	45.912664
	01:15	135.6216513	98.46672569	44.35630251
	01:30	132.6474923	92.66534217	46.69084474
	01:45	132.3500764	94.54687196	48.24720623
	02:00	134.4319877	95.33084271	47.46902549
	02:15	129.0785014	80.43539854	47.46902549
	02:30	127.294006	72.90927938	47.46902549
	02:45	128.7810855	83.25769322	47.46902549
	03:00	137.7035626	90.78381238	47.46902549
	03:15	135.0268195	87.49113525	45.912664
	03:30	140.0828898	95.33084271	45.912664
	03:45	142.7596329	90.31342994	45.13448325
	04:00	134.7294036	93.76290122	46.69084474
	04:15	132.0526605	91.56778313	52.91629071
	04:30	136.2164831	87.17754695	54.4726522
	04:45	136.513899	84.19845812	52.13810996
	05:00	136.2164831	93.76290122	53.69447145
	05:15	138.0009785	95.17404856	56.02901369
	05:30	143.6518806	102.7001677	112.8362081
	05:45	136.513899	148.9544417	196.1015479
	06:00	131.1604128	144.4074114	193.7670057
	06:15	129.3759173	179.8428891	196.1015479
	06:30	128.7810855	218.1006615	200.7706324
	06:45	134.7294036	217.6302791	217.8906088
	07:00	152.5743577	218.4142498	230.3415007
	07:15	156.4407644	208.8498067	292.5959604
	07:30	152.8717736	211.9856897	292.5959604
	07:45	151.0872782	240.5222249	287.1486952
	08:00	140.0828898	246.1668142	287.1486952
	08:15	153.7640213	250.8706387	277.0323455
	08:30	162.3890825	242.8741371	277.0323455
	08:45	149.3027828	236.9159594	259.9123691
	09:00	148.1131192	225.6267807	292.5959604
	09:15	161.1994188	236.1319887	285.5923337
	09:30	164.4709938	250.086668	273.9196225
	09:45	161.7942507	162.5955327	256.0214653
	10:00	151.3846941	149.8952066	273.1414417
	10:15	140.0828898	225.1563982	262.2469113
	10:30	144.5441283	222.0205153	245.1269349
	10:45	151.68211	211.9856897	261.4687306
	11:00	150.1950305	239.1110775	262.2469113
	11:15	152.5743577	220.7661621	256.7996461
	11:30	140.0828898	234.2504589	263.025092
	11:45	140.0828898	216.8463083	252.1305616
	12:00	142.1648011	241.4629898	249.0178386
	12:15	149.0053669	232.9961057	269.250538
	12:30	159.4149234	258.3967579	269.250538
	12:45	140.6777216	240.5222249	278.588707
	13:00	141.2725534	235.9751945	255.2432846
	13:15	131.7552446	250.8706387	247.4614771
	13:30	145.7337919	253.3793451	247.4614771
	13:45	159.1175075	219.9821913	259.9123691
	14:00	139.1906421	198.5013929	241.2360312
	14:15	139.7854739	198.0310104	235.0105852
	14:30	142.1648011	167.9265338	249.0178386
	14:45	147.8157033	164.1634742	234.2324045
	15:00	134.1345718	163.2227093	242.0142119
	15:15	133.8371559	166.6721806	238.9014889
	15:30	135.9190672	166.8289747	231.8978622
	15:45	146.3286238	167.2993572	225.6724163
	16:00	131.1604128	165.2610333	242.0142119
	16:15	132.6474923	164.6338567	272.363261
	16:30	142.1648011	158.5188848	270.8068995
	16:45	125.2120947	156.0101784	267.6941765
	17:00	128.7810855	153.0310896	272.363261
	17:15	143.3544647	153.5014721	261.4687306
	17:30	140.0828898	158.0485024	127.6216423
	17:45	136.2164831	124.024172	115.1707504
	18:00	130.268165	120.2611124	109.7234851
	18:15	129.0785014	147.5432944	107.3889429
	18:30	129.3759173	150.2087949	105.0544007
	18:45	142.462217	148.170471	98.05077396
	19:00	143.6518806	146.6025295	100.3853162
	19:15	134.4319877	140.801146	101.9416777
	19:30	126.4017583	146.132147	96.49441247
	19:45	129.0785014	141.1147343	91.82532799
	20:00	127.8888378	140.6443518	83.26533979
	20:15	129.0785014	147.3865002	80.15261681
	20:30	127.5914219	145.5049705	72.37080935
	20:45	140.6777216	144.5642056	68.47990562
	21:00	141.5699693	148.170471	64.58900189
	21:15	120.7508562	140.6443518	64.58900189
	21:30	120.4534403	140.4875577	60.69809817
	21:45	115.099954	134.3725859	58.36355593
	22:00	110.3412996	121.5154656	57.58537518
	22:15	110.9361314	121.5154656	55.25083295
	22:30	118.0741131	117.9092002	54.4726522
	22:45	124.319847	122.1426422	55.25083295
	23:00	123.7250152	128.1008199	51.35992922
	23:15	119.8586085	125.9057018	49.02538698
	23:30	116.8844495	114.9301114	49.02538698
	23:45	112.7206268	104.4249034	49.80356773
	00:00	112.125795	116.0276704	49.02538698
20.10.2010	00:15	118.371529	118.8499651	49.02538698
	00:30	115.9922018	117.5956119	49.02538698
	00:45	113.9102904	113.8325523	48.24720623
	01:00	122.2379357	106.7768156	49.02538698
	01:15	147.8157033	108.1879629	46.69084474
	01:30	134.4319877	106.4632273	48.24720623
	01:45	124.9146788	103.6409326	48.24720623
	02:00	114.2077063	101.2890204	46.69084474
	02:15	114.5051222	83.72807567	47.46902549
	02:30	115.6947859	82.78731077	49.02538698
	02:45	124.9146788	95.48763686	49.80356773
	03:00	127.8888378	101.2890204	47.46902549
	03:15	132.6474923	102.3865794	46.69084474
	03:30	137.4061467	100.9754321	47.46902549
	03:45	123.1301834	103.9545209	47.46902549
	04:00	131.1604128	107.7175805	46.69084474
	04:15	122.5353516	102.5433736	53.69447145
	04:30	124.0224311	100.8186379	55.25083295
	04:45	130.8629969	98.78031399	54.4726522
	05:00	138.0009785	109.285522	59.14173667
	05:15	131.7552446	112.7349933	57.58537518
	05:30	127.8888378	126.3760843	112.8362081
	05:45	124.9146788	138.1356454	195.3233672
	06:00	127.8888378	138.9196162	194.5451864
	06:15	131.1604128	193.7975684	196.1015479
	06:30	146.0312079	235.5048121	203.1051746
	06:45	143.3544647	237.543136	217.8906088
	07:00	154.0614372	243.6581078	238.9014889
	07:15	147.5182874	225.7835748	301.9341293
	07:30	140.3803057	235.1912238	284.8141529
	07:45	152.5743577	211.6721014	299.5995871
	08:00	149.3027828	241.1494015	291.8177796
	08:15	148.1131192	227.8218988	257.5778268
	08:30	148.1131192	254.0065217	271.5850803
	08:45	132.0526605	248.2051382	284.0359722
	09:00	130.5655809	213.5536312	263.025092
	09:15	136.513899	218.1006615	251.3523809
	09:30	144.2467124	212.7696605	251.3523809
	09:45	145.1389601	161.6547678	272.363261
	10:00	138.2983944	153.3446779	262.2469113
	10:15	126.6991742	197.2470397	259.9123691
	10:30	131.7552446	230.0170169	266.137815
	10:45	139.7854739	229.5466344	266.137815
	11:00	144.5441283	240.8358132	252.1305616
	11:15	126.4017583	247.2643733	253.6869231
	11:30	151.3846941	224.0588392	251.3523809
	11:45	162.3890825	236.6023711	259.1341883
	12:00	149.3027828	237.8567243	251.3523809
	12:15	152.2769418	228.1354871	264.5814535
	12:30	154.3588531	238.1703126	272.363261
	12:45	138.5958103	240.0518424	274.6978032
	13:00	150.4924464	234.8776355	273.1414417
	13:15	151.9795259	219.5118089	252.9087424
	13:30	158.5226757	219.8253972	258.3560076
	13:45	151.0872782	204.1459823	260.6905498
	14:00	142.462217	166.2017981	245.9051156
	14:15	152.2769418	169.180887	231.1196815
	14:30	154.0614372	198.8149812	236.5669467
	14:45	140.6777216	192.5432152	238.1233082
	15:00	140.3803057	186.5850375	251.3523809
	15:15	154.3588531	171.5327992	239.6796697
	15:30	135.3242354	157.1077375	235.0105852
	15:45	147.2208715	163.3795035	253.6869231
	16:00	145.1389601	150.3655891	274.6978032
	16:15	137.1087308	151.1495598	284.0359722
	16:30	153.1691895	149.5816183	284.0359722
	16:45	138.8932262	137.665263	284.0359722
